rank	char	sound_code	aux_code	input_code	delimited_input	weight
6866	蠃	lu	l	lul	lu;l	19
6867	埴	in	q	inq	in;q	10
6874	铪	hy	f	hyf	hy;f	83
6882	鲉	yt	b	ytb	yt;b	5
6885	汆	ch	p	chp	ch;p	180
6887	仝	tq	i	tqi	tq;i	20
6889	堍	tj	c	tjc	tj;c	1
6890	揸	iy	l	iyl	iy;l	31
6891	忭	bc	k	bck	bc;k	3
6893	妤	yj	x	yjx	yj;x	31
6897	龠	yf	c	yfc	yf;c	27
6898	垤	dv	s	dvs	dv;s	3
6899	擐	hh	e	hhe	hh;e	9
6900	噍	jr	t	jrt	jr;t	1
6901	洫	xj	s	xjs	xj;s	5
6902	滏	fj	a	fja	fj;a	5
6903	璁	cq	g	cqg	cq;g	14
6904	癃	lq	x	lqx	lq;x	3
6909	蒽	er	k	erk	er;k	34
6924	赕	do	f	dof	do;f	1
6930	躜	zh	a	zha	zh;a	1
6931	鳀	tn	a	tna	tn;a	1
6934	蠋	ij	v	ijv	ij;v	2
6935	钲	ii	f	iif	ii;f	33
6937	兕	sn	u	snu	sn;u	38
6938	阽	dc	k	dck	dc;k	1
6940	绋	fj	r	fjr	fj;r	2
6942	爝	jf	k	jfk	jf;k	10
6946	仂	le	r	ler	le;r	23
6949	蟫	ym	r	ymr	ym;r	1
6950	蕺	jn	ib	jnib	jn;ib	14
6951	骃	ym	l	yml	ym;l	30
6952	蔀	bj	n	bjn	bj;n	16
6954	猹	vy	g	vyg	vy;g	117
6958	埕	vi	l	vil	vi;l	17
6969	绖	dv	w	dvw	dv;w	2
6970	埭	dx	m	dxm	dx;m	17
6974	柁	tu	m	tum	tu;m	10
6976	珧	ya	z	yaz	ya;z	5
6977	贳	un	f	unf	un;f	16
6978	贶	kg	z	kgz	kg;z	12
6979	腩	no	m	nom	no;m	64
6981	礓	jg	u	jgu	jg;u	1
6984	蹐	jn	kv	jnkv	jn;kv	2
6985	圬	wj	w	wjw	wj;w	5
6986	堠	ht	r	htr	ht;r	19
6987	屦	jj	w	jjw	jj;w	17
6988	驵	zs	k	zsk	zs;k	5
6990	桄	gg	a	gga	gg;a	7
6993	瘳	vt	s	vts	vt;s	20
6995	茌	vn	s	vns	vn;s	4
6996	辀	it	y	ity	it;y	11
6997	胠	qj	s	qjs	qj;s	17
6998	埏	uo	w	uow	uo;w	7
6999	腠	ct	k	ctk	ct;k	3
7005	铼	lx	j	lxj	lx;j	88
7020	邲	bn	o	bno	bn;o	8
7021	唼	uy	f	uyf	uy;f	2
7026	茈	cn	q	cnq	cn;q	3
7026	茈	zn	q	znq	zn;q	3
7027	肏	ca	b	cab	ca;b	20
7028	萩	qb	n	qbn	qb;n	14
7029	跐	cn	g	cng	cn;g	11
7031	瞢	mi	e	mie	mi;e	8
7032	罽	jn	ig	jnig	jn;ig	22
7035	铚	in	o	ino	in;o	13
7036	箦	ze	l	zel	ze;l	4
7037	踣	bu	a	bua	bu;a	8
7040	捃	jd	s	jds	jd;s	2
7041	瘕	jw	r	jwr	jw;r	13
7046	鳓	le	m	lem	le;m	9
7066	籥	yf	v	yfv	yf;v	28
7068	镩	ch	j	chj	ch;j	1
7069	耧	lt	v	ltv	lt;v	12
7070	蜞	qn	a	qna	qn;a	4
7073	鹀	wj	f	wjf	wj;f	4
7076	觍	tc	l	tcl	tc;l	5
7079	臜	zy	m	zym	zy;m	1
7080	薙	tn	p	tnp	tn;p	24
7083	岈	yy	w	yyw	yy;w	1
7084	潲	ua	j	uaj	ua;j	8
7085	枧	jc	b	jcb	jc;b	6
7086	觌	dn	c	dnc	dn;c	11
7087	膦	lm	y	lmy	lm;y	11
7089	蝤	qb	k	qbk	qb;k	1
7089	蝤	yt	k	ytk	yt;k	1
7090	螗	ts	y	tsy	ts;y	6
7091	酹	lp	t	lpt	lp;t	18
7092	醅	pp	j	ppj	pp;j	118
7095	葰	jd	n	jdn	jd;n	1
7095	葰	su	n	sun	su;n	1
7096	郇	hh	q	hhq	hh;q	24
7096	郇	xd	q	xdq	xd;q	24
7098	茼	tq	t	tqt	tq;t	2
7099	洧	wp	r	wpr	wp;r	38
7100	滠	ue	p	uep	ue;p	4
7101	澉	go	r	gor	go;r	1
7103	铏	xl	y	xly	xl;y	2
7105	赆	jm	w	jmw	jm;w	4
7106	赇	qb	t	qbt	qb;t	3
7108	骕	sj	t	sjt	sj;t	5
7109	飑	br	s	brs	br;s	1
7110	訄	qb	x	qbx	qb;x	1
7114	钘	xl	p	xlp	xl;p	1
7116	耱	mu	j	muj	mu;j	1
7148	镴	ly	s	lys	ly;s	9
7151	鲙	kl	e	kle	kl;e	22
7152	鳁	wz	b	wzb	wz;b	1
7153	齁	ht	v	htv	ht;v	200
7159	坜	ln	h	lnh	ln;h	1
7160	坫	dc	x	dcx	dc;x	3
7161	甍	mi	q	miq	mi;q	13
7162	绠	gi	c	gic	gi;c	1
7163	恝	jw	m	jwm	jw;m	3
7164	飗	lb	y	lby	lb;y	1
7166	镱	yn	im	ynim	yn;im	29
7168	魋	tk	j	tkj	tk;j	2
7172	箖	lm	a	lma	lm;a	1
7177	遘	gt	g	gtg	gt;g	30
7178	阘	ty	f	tyf	ty;f	2
7179	眭	sk	t	skt	sk;t	4
7183	邶	bp	b	bpb	bp;b	93
7187	鳘	mm	w	mmw	mm;w	17
7189	虒	sn	l	snl	sn;l	4
7190	裈	kd	v	kdv	kd;v	3
7192	麑	nn	y	nny	nn;y	8
7195	鄚	ma	r	mar	ma;r	3
7215	鳉	jg	t	jgt	jg;t	12
7219	祼	gh	c	ghc	gh;c	25
7221	镈	bu	j	buj	bu;j	25
7223	罶	lb	a	lba	lb;a	3
7224	羑	yt	h	yth	yt;h	5
7225	黉	hq	y	hqy	hq;y	12
7228	郐	kl	r	klr	kl;r	31
7229	溻	ty	r	tyr	ty;r	4
7233	訚	ym	s	yms	ym;s	7
7235	莛	tl	w	tlw	tl;w	3
7236	哕	yf	z	yfz	yf;z	10
7236	哕	hk	z	hkz	hk;z	5
7237	滗	bn	h	bnh	bn;h	17
7238	瀹	yf	s	yfs	yf;s	14
7240	稃	fj	g	fjg	fj;g	10
7243	矞	yj	p	yjp	yj;p	13
7244	硚	qr	p	qrp	qr;p	3
7245	禋	ym	c	ymc	ym;c	10
7246	翀	vq	g	vqg	vq;g	5
7247	苾	bn	t	bnt	bn;t	11
7248	襕	lo	u	lou	lo;u	1
7250	茺	vq	l	vql	vq;l	1
7253	唪	fi	m	fim	fi;m	11
7254	庳	bn	u	bnu	bn;u	16
7255	殪	yn	pg	ynpg	yn;pg	22
7256	隃	uj	m	ujm	uj;m	7
7257	糈	xj	c	xjc	xj;c	7
7261	鲣	jc	h	jch	jc;h	6
7263	栝	gw	v	gwv	gw;v	21
7264	轵	in	l	inl	in;l	34
7268	翃	hq	i	hqi	hq;i	5
7270	衒	xh	y	xhy	xh;y	14
7298	鳤	gh	n	ghn	gh;n	1
7300	觱	bn	l	bnl	bn;l	1
7303	筘	kt	j	ktj	kt;j	1
7306	蔸	dt	r	dtr	dt;r	5
7311	葴	iz	r	izr	iz;r	4
7314	泖	ma	j	maj	ma;j	7
7315	骟	uo	c	uoc	uo;c	52
7316	锽	hg	j	hgj	hg;j	9
7317	犋	jj	f	jjf	jj;f	2
7318	眵	vn	z	vnz	vn;z	3
7319	耩	jg	y	jgy	jg;y	2
7321	躔	vo	u	vou	vo;u	27
7322	鬏	jb	y	jby	jb;y	5
7323	黪	co	g	cog	co;g	18
7327	舲	ll	j	llj	ll;j	3
7332	劐	hu	t	hut	hu;t	3
7334	搋	vl	k	vlk	vl;k	4
7336	廒	au	g	aug	au;g	2
7337	洚	jg	p	jgp	jg;p	4
7342	筅	xc	y	xcy	xc;y	17
7344	鲊	iy	c	iyc	iy;c	31
7348	臑	na	l	nal	na;l	6
7349	诐	bn	s	bns	bn;s	2
7350	仳	pn	h	pnh	pn;h	1
7355	绹	ta	n	tan	ta;n	6
7357	蕗	lj	y	ljy	lj;y	15
7358	蝘	yo	k	yok	yo;k	2
7366	禘	dn	m	dnm	dn;m	47
7368	菍	nv	l	nvl	nv;l	1
7373	仉	is	y	isy	is;y	5
7374	氕	pv	q	pvq	pv;q	53
7390	邿	un	b	unb	un;b	1
7402	鹟	wi	v	wiv	wi;v	2
7413	鼱	jl	f	jlf	jl;f	2
7417	剞	jn	yc	jnyc	jn;yc	7
7418	蔟	cj	a	cja	cj;a	17
7419	靿	ya	w	yaw	ya;w	1
7421	瘼	mu	e	mue	mu;e	7
7422	酴	tj	x	tjx	tj;x	28
7424	睆	hh	o	hho	hh;o	2
7425	硁	ki	m	kim	ki;m	2
7426	秬	jj	r	jjr	jj;r	19
7428	筦	gh	k	ghk	gh;k	12
7433	刭	jl	m	jlm	jl;m	6
7435	蒇	vo	a	voa	vo;a	2
7439	猃	xc	k	xck	xc;k	5
7445	铥	db	k	dbk	db;k	42
7446	瘅	do	r	dor	do;r	3
7449	箅	bn	z	bnz	bn;z	19
7450	箢	yh	l	yhl	yh;l	1
7451	觖	jf	x	jfx	jf;x	6
7456	瘊	ht	l	htl	ht;l	3
7462	镮	hh	t	hht	hh;t	6
7463	钷	pu	e	pue	pu;e	42
7469	菉	lj	i	lji	lj;i	22
7474	踦	yn	kv	ynkv	yn;kv	5
7541	麹	qj	n	qjn	qj;n	24
7546	缊	yd	p	ydp	yd;p	11
7550	蹾	dd	s	dds	dd;s	1
7551	掎	jn	pl	jnpl	jn;pl	5
7554	陞	ui	j	uij	ui;j	42
7557	镲	vy	l	vyl	vy;l	302
7567	赗	fi	b	fib	fi;b	2
7571	酂	zo	z	zoz	zo;z	5
7576	氍	qj	h	qjh	qj;h	3
7577	腙	zq	r	zqr	zq;r	6
7582	酎	it	k	itk	it;k	36
7583	鲒	jv	u	jvu	jv;u	2
7585	鹯	io	y	ioy	io;y	11
7594	蓏	lu	s	lus	lu;s	4
7595	薳	wp	g	wpg	wp;g	18
7598	蓠	ln	t	lnt	ln;t	8
7599	蓰	xn	s	xns	xn;s	4
7602	鄜	fj	o	fjo	fj;o	40
7614	茝	vx	g	vxg	vx;g	13
7621	跂	qn	p	qnp	qn;p	10
7624	醨	ln	u	lnu	ln;u	4
7626	疰	ij	z	ijz	ij;z	7
7627	觜	zn	t	znt	zn;t	15
7644	馧	yd	j	ydj	yd;j	1
7653	螣	ti	b	tib	ti;b	1
7654	铽	te	a	tea	te;a	33
7675	觿	xn	z	xnz	xn;z	6
7710	蒉	kk	s	kks	kk;s	3
7711	磜	qn	j	qnj	qn;j	5
7718	鲹	uz	i	uzi	uz;i	6
7726	铻	wj	k	wjk	wj;k	1
7739	荄	gx	c	gxc	gx;c	3
7744	苠	mm	r	mmr	mm;r	1
7746	骒	ke	c	kec	ke;c	3
7748	铞	dr	s	drs	dr;s	3
7752	筼	yd	e	yde	yd;e	8
7764	茚	ym	n	ymn	ym;n	1
7765	辌	lg	s	lgs	lg;s	1
7766	辒	wz	g	wzg	wz;g	9
7767	郪	qn	i	qni	qn;i	1
7768	鄘	yq	w	yqw	yq;w	7
7769	鄠	hj	t	hjt	hj;t	11
7770	帱	da	n	dan	da;n	3
7770	帱	vt	n	vtn	vt;n	3
7772	缲	qr	x	qrx	qr;x	5
7778	镘	mo	y	moy	mo;y	3
7780	酾	un	h	unh	un;h	3
7781	鳣	io	x	iox	io;x	17
7783	麀	yt	u	ytu	yt;u	12
7790	飔	sn	s	sns	sn;s	3
7796	毳	ck	e	cke	ck;e	27
7800	苧	nl	u	nlu	nl;u	17
7810	盦	ar	m	arm	ar;m	4
7812	矰	zi	l	zil	zi;l	10
7817	翂	fz	g	fzg	fz;g	2
7828	轪	dx	b	dxb	dx;b	10
7837	镤	pj	b	pjb	pj;b	24
7854	镥	lj	h	ljh	lj;h	40
7870	菂	dn	g	dng	dn;g	21
7910	鲗	zp	f	zpf	zp;f	1
7916	硙	wp	l	wpl	wp;l	3
7919	藠	jr	y	jry	jr;y	1
7920	镦	dd	z	ddz	dd;z	7
7923	沩	wp	c	wpc	wp;c	3
7945	踺	jc	u	jcu	jc;u	9
7955	酦	pu	q	puq	pu;q	3
7956	醾	mn	e	mne	mn;e	9
7957	锳	yl	f	ylf	yl;f	6
7959	鲼	fz	k	fzk	fz;k	9
7964	祋	dk	f	dkf	dk;f	2
7971	芃	pi	f	pif	pi;f	8
7973	莿	cn	f	cnf	cn;f	1
7986	迺	nx	v	nxv	nx;v	25
7987	掭	tc	g	tcg	tc;g	9
7989	邘	yj	y	yjy	yj;y	5
7992	艴	bu	n	bun	bu;n	2
7992	艴	fj	n	fjn	fj;n	2
7994	柃	ll	e	lle	ll;e	1
7996	毹	uj	b	ujb	uj;b	1
7998	颋	tl	f	tlf	tl;f	1
8004	鹍	kd	l	kdl	kd;l	40
8008	稂	ls	n	lsn	ls;n	1
8020	瓞	dv	m	dvm	dv;m	5
8027	碃	ql	y	qly	ql;y	2
8044	蓂	mn	q	mnq	mn;q	10
8057	讱	rz	c	rzc	rz;c	4
8066	镵	vo	f	vof	vo;f	2
8081	翯	he	v	hev	he;v	7
8104	钖	ys	a	ysa	ys;a	17
8178	鄫	zi	s	zis	zi;s	27
8204	鳛	xn	w	xnw	xn;w	4
8223	砮	nj	k	njk	nj;k	5
8279	鸼	it	x	itx	it;x	4
8280	鹐	qc	u	qcu	qc;u	4
8291	荖	la	k	lak	la;k	2
8297	蹽	lr	p	lrp	lr;p	6
8300	墚	lg	z	lgz	lg;z	3
8301	搌	io	f	iof	io;f	1
8303	哳	iy	m	iym	iy;m	5
8305	楗	jc	y	jcy	jc;y	4
8306	韂	vo	r	vor	vo;r	7
8311	篼	dt	v	dtv	dt;v	1
8313	醑	xj	n	xjn	xj;n	3
8319	祃	my	n	myn	my;n	3
8320	祲	jm	r	jmr	jm;r	7
8322	窊	wy	z	wyz	wy;z	2
8325	縢	ti	v	tiv	ti;v	19
8358	赪	vi	s	vis	vi;s	8
8365	屺	qn	e	qne	qn;e	15
8368	雊	gt	f	gtf	gt;f	7
8370	飐	io	r	ior	io;r	9
8374	骍	xl	x	xlx	xl;x	12
8377	舣	yn	il	ynil	yn;il	6
8386	袗	iz	w	izw	iz;w	2
8388	漤	lo	a	loa	lo;a	1
8391	鲾	bn	w	bnw	bn;w	1
8406	纴	rz	b	rzb	rz;b	4
8408	翚	hk	b	hkb	hk;b	13
8409	耰	yt	y	yty	yt;y	2
8414	蜎	yh	s	yhs	yh;s	5
8417	詟	ie	y	iey	ie;y	13
8424	圊	ql	p	qlp	ql;p	5
8435	鳠	hj	u	hju	hj;u	3
8439	黡	yo	p	yop	yo;p	7
8446	窅	ya	c	yac	ya;c	15
8450	簃	yn	kz	ynkz	yn;kz	4
8457	罍	lp	f	lpf	lp;f	38
8477	襫	un	u	unu	un;u	1
8479	觭	jn	iv	jniv	jn;iv	6
8485	诇	xq	l	xql	xq;l	3
8487	跱	in	s	ins	in;s	2
8504	辁	qh	y	qhy	qh;y	3
8509	瞵	lm	p	lmp	lm;p	1
8523	鹖	he	l	hel	he;l	32
8526	稌	tj	p	tjp	tj;p	6
8532	艎	hg	i	hgi	hg;i	3
8535	蒟	jj	g	jjg	jj;g	6
8538	蜐	jv	t	jvt	jv;t	2
8592	铹	la	p	lap	la;p	10
8618	绤	xn	c	xnc	xn;c	2
8671	趯	tn	j	tnj	tn;j	1
8696	漭	ms	e	mse	ms;e	16
8705	镃	zn	u	znu	zn;u	3
8714	韨	fj	l	fjl	fj;l	1
8747	鼫	un	t	unt	un;t	2
8796	窎	dr	z	drz	dr;z	4
8800	隺	he	s	hes	he;s	2
8803	蒻	ru	b	rub	ru;b	9
8805	裛	yn	kw	ynkw	yn;kw	7
8827	鬶	gk	l	gkl	gk;l	7
8847	禤	xh	a	xha	xh;a	11
8855	穜	tq	u	tqu	tq;u	18
8857	筶	ga	x	gax	ga;x	1
8936	隩	au	v	auv	au;v	3
8954	祾	ll	q	llq	ll;q	7
8956	筥	jj	l	jjl	jj;l	7
8963	羕	ys	j	ysj	ys;j	10
8997	冱	hj	m	hjm	hj;m	4
9006	尜	gy	v	gyv	gy;v	3
9008	轷	hj	b	hjb	hj;b	1
9012	髽	iw	k	iwk	iw;k	2
9025	垲	kx	n	kxn	kx;n	1
9039	穄	jn	il	jnil	jn;il	1
9047	耑	dh	j	dhj	dh;j	20
9066	睎	xn	m	xnm	xn;m	2
9082	簠	fj	s	fjs	fj;s	20
9102	肸	xn	g	xng	xn;g	7
9117	萚	tu	b	tub	tu;b	3
9151	垌	dq	y	dqy	dq;y	3
9151	垌	tq	y	tqy	tq;y	3
9168	怊	va	l	val	va;l	3
9205	鸧	cs	j	csj	cs;j	4
9206	鹙	qb	j	qbj	qb;j	1
9283	赑	bn	c	bnc	bn;c	3
9314	锧	in	z	inz	in;z	7
9333	癀	hg	e	hge	hg;e	2
9388	砫	ij	w	ijw	ij;w	3
9421	稙	in	w	inw	in;w	1
9507	藨	br	z	brz	br;z	4
9735	绗	hs	a	hsa	hs;a	3
9770	粿	gu	t	gut	gu;t	334
9783	岍	qc	y	qcy	qc;y	3
9815	芼	ma	e	mae	ma;e	17
9822	狨	rq	c	rqc	rq;c	8
9863	穟	sk	m	skm	sk;m	1
9891	盉	he	z	hez	he;z	26
9900	荙	dy	t	dyt	dy;t	1
9901	丏	mc	s	mcs	mc;s	8
9901	丼	jl	h	jlh	jl;h	47
9901	乂	yn	iw	yniw	yn;iw	125
9901	乸	ny	n	nyn	ny;n	4
9901	亍	vj	k	vjk	vj;k	28
9901	亶	do	j	doj	do;j	62
9901	亸	du	n	dun	du;n	4
9901	亹	wp	m	wpm	wp;m	11
9901	伈	xm	n	xmn	xm;n	3
9901	伋	jn	kz	jnkz	jn;kz	28
9901	伭	xc	j	xcj	xc;j	3
9901	伾	pn	t	pnt	pn;t	13
9901	佁	yn	xb	ynxb	yn;xb	3
9901	佖	bn	k	bnk	bn;k	3
9901	佸	hu	b	hub	hu;b	1
9901	佺	qh	k	qhk	qh;k	24
9901	佽	cn	k	cnk	cn;k	2
9901	侁	uz	e	uze	uz;e	90
9901	侂	tu	v	tuv	tu;v	12
9901	侘	vy	c	vyc	vy;c	350
9901	侹	tl	k	tlk	tl;k	1
9901	俍	lg	w	lgw	lg;w	8
9901	俫	lx	n	lxn	lx;n	1
9901	俵	br	y	bry	br;y	3
9901	俶	vj	w	vjw	vj;w	34
9901	倓	to	m	tom	to;m	2
9901	倕	vk	g	vkg	vk;g	15
9901	倞	jl	t	jlt	jl;t	9
9901	倧	zq	g	zqg	zq;g	3
9901	倴	bz	e	bze	bz;e	1
9901	倻	ye	f	yef	ye;f	23
9901	偁	vi	n	vin	vi;n	9
9901	偓	wu	t	wut	wu;t	26
9901	偡	io	b	iob	io;b	1
9901	偭	mc	f	mcf	mc;f	1
9901	偰	xv	b	xvb	xv;b	5
9901	偲	cx	c	cxc	cx;c	23
9901	傃	sj	m	sjm	sj;m	3
9901	傉	nj	a	nja	nj;a	16
9901	傒	xn	xb	xnxb	xn;xb	8
9901	傕	jf	j	jfj	jf;j	13
9901	僇	lj	t	ljt	lj;t	14
9901	僎	ih	q	ihq	ih;q	17
9901	僰	bu	e	bue	bu;e	20
9901	儦	br	m	brm	br;m	4
9901	儴	rs	e	rse	rs;e	1
9901	冇	ma	m	mam	ma;m	115
9901	冏	jq	g	jqg	jq;g	68
9901	冮	gs	r	gsr	gs;r	4
9901	凃	tj	n	tjn	tj;n	14
9901	凓	ln	s	lns	ln;s	4
9901	凘	sn	w	snw	sn;w	2
9901	刬	vo	m	vom	vo;m	11
9901	剋	kp	f	kpf	kp;f	36
9901	剕	fp	j	fpj	fp;j	1
9901	剟	du	t	dut	du;t	1
9901	劄	iy	b	iyb	iy;b	23
9901	劼	jv	k	jvk	jv;k	12
9901	勍	ql	k	qlk	ql;k	5
9901	勔	mc	v	mcv	mc;v	10
9901	勚	yn	ef	ynef	yn;ef	2
9901	勠	lj	b	ljb	lj;b	1
9901	匜	yn	xs	ynxs	yn;xs	9
9901	匼	ke	h	keh	ke;h	1
9901	卍	wo	m	wom	wo;m	65
9901	卬	as	x	asx	as;x	99
9901	卻	qf	l	qfl	qf;l	595
9901	厖	ms	v	msv	ms;v	1
9901	厾	dj	b	djb	dj;b	4
9901	叆	an	y	any	an;y	4
9901	叕	iu	f	iuf	iu;f	70
9901	叚	xw	u	xwu	xw;u	45
9901	吽	hq	t	hqt	hq;t	34
9901	呇	mz	a	mza	mz;a	2
9901	咇	bn	b	bnb	bn;b	4
9901	咉	ys	r	ysr	ys;r	1
9901	咍	hx	j	hxj	hx;j	12
9901	咡	ah	s	ahs	ah;s	1
9901	咥	xn	b	xnb	xn;b	28
9901	咲	xr	s	xrs	xr;s	91
9901	咺	xh	e	xhe	xh;e	14
9901	哢	lq	p	lqp	lq;p	4
9901	哱	bu	h	buh	bu;h	11
9901	唝	hq	u	hqu	hq;u	3
9901	唵	ar	b	arb	ar;b	22
9901	啫	ie	i	iei	ie;i	93
9901	啰	lu	z	luz	lu;z	379
9901	啴	vo	l	vol	vo;l	2
9901	喆	ie	f	ief	ie;f	47
9901	喤	hg	o	hgo	hg;o	3
9901	嗐	hx	c	hxc	hx;c	163
9901	嗞	zn	l	znl	zn;l	109
9901	嘚	de	a	dea	de;a	104
9901	嘡	ts	p	tsp	ts;p	7
9901	噀	xd	l	xdl	xd;l	5
9901	噂	zd	y	zdy	zd;y	10
9901	嚄	hu	r	hur	hu;r	10
9901	嚚	ym	t	ymt	ym;t	10
9901	嚭	pn	u	pnu	pn;u	49
9901	囧	jq	r	jqr	jq;r	1943
9901	囷	qd	k	qdk	qd;k	22
9901	圌	vk	q	vkq	vk;q	72
9901	圐	kj	q	kjq	kj;q	3
9901	圙	lf	x	lfx	lf;x	3
9901	圢	tl	p	tlp	tl;p	3
9901	圫	tu	g	tug	tu;g	4
9901	坉	td	q	tdq	td;q	5
9901	坋	fz	f	fzf	fz;f	1
9901	坥	qj	t	qjt	qj;t	1
9901	坬	wy	w	wyw	wy;w	1
9901	坰	jq	l	jql	jq;l	15
9901	坽	ll	u	llu	ll;u	2
9901	垍	jn	kw	jnkw	jn;kw	18
9901	垎	he	k	hek	he;k	2
9901	垕	ht	s	hts	ht;s	11
9901	垙	gg	e	gge	gg;e	1
9901	垚	ya	n	yan	ya;n	207
9901	垞	vy	m	vym	vy;m	5
9901	垟	ys	e	yse	ys;e	8
9901	垯	dy	r	dyr	dy;r	4
9901	垱	ds	n	dsn	ds;n	4
9901	垵	ar	u	aru	ar;u	3
9901	垺	fj	i	fji	fj;i	1
9901	垿	xj	k	xjk	xj;k	1
9901	埆	qf	v	qfv	qf;v	1
9901	埌	ls	g	lsg	ls;g	3
9901	埗	bj	y	bjy	bj;y	1
9901	埵	du	f	duf	du;f	1
9901	埼	qn	l	qnl	qn;l	12
9901	堃	kd	z	kdz	kd;z	21
9901	堉	yj	vl	yjvl	yj;vl	8
9901	堌	gj	n	gjn	gj;n	14
9901	堎	li	v	liv	li;v	1
9901	堧	rh	y	rhy	rh;y	3
9901	堲	jn	yz	jnyz	jn;yz	1
9901	堽	gs	v	gsv	gs;v	1
9901	塅	dh	q	dhq	dh;q	8
9901	塱	ls	f	lsf	ls;f	3
9901	墈	ko	k	kok	ko;k	1
9901	墐	jm	t	jmt	jm;t	2
9901	墕	yo	r	yor	yo;r	3
9901	墘	qc	j	qcj	qc;j	1
9901	墡	uo	u	uou	uo;u	1
9901	墣	pj	w	pjw	pj;w	1
9901	墦	fo	r	for	fo;r	1
9901	壸	kd	w	kdw	kd;w	4
9901	夐	xq	s	xqs	xq;s	6
9901	夬	gl	k	glk	gl;k	28
9901	奓	iy	w	iyw	iy;w	5
9901	奡	au	s	aus	au;s	2
9901	奭	un	k	unk	un;k	36
9901	妘	yd	q	ydq	yd;q	28
9901	妧	yh	z	yhz	yh;z	81
9901	妭	by	v	byv	by;v	9
9901	姈	ll	t	llt	ll;t	24
9901	姞	jn	yb	jnyb	jn;yb	15
9901	姤	gt	b	gtb	gt;b	10
9901	姮	hi	w	hiw	hi;w	9
9901	姱	kw	a	kwa	kw;a	3
9901	姶	ee	n	een	ee;n	1
9901	娀	sq	x	sqx	sq;x	26
9901	娵	jj	c	jjc	jj;c	11
9901	婌	uj	v	ujv	uj;v	1
9901	婍	qn	w	qnw	qn;w	2
9901	婞	xl	a	xla	xl;a	8
9901	婠	wo	v	wov	wo;v	10
9901	婤	it	a	ita	it;a	1
9901	婳	hw	r	hwr	hw;r	15
9901	婻	no	b	nob	no;b	1
9901	婼	ru	l	rul	ru;l	4
9901	媂	dn	k	dnk	dn;k	1
9901	媄	mp	z	mpz	mp;z	1
9901	媓	hg	t	hgt	hg;t	1
9901	媞	tn	e	tne	tn;e	2
9901	媞	un	e	une	un;e	2
9901	媭	xj	u	xju	xj;u	21
9901	嫄	yh	w	yhw	yh;w	24
9901	嫕	yn	kr	ynkr	yn;kr	2
9901	嫚	mo	x	mox	mo;x	17
9901	嫪	la	n	lan	la;n	9
9901	嫭	hj	v	hjv	hj;v	1
9901	嫽	lr	x	lrx	lr;x	7
9901	嬛	hh	u	hhu	hh;u	394
9901	嬢	ng	k	ngk	ng;k	52
9901	嬥	tr	c	trc	tr;c	7
9901	嬬	rj	y	rjy	rj;y	3
9901	嬿	yo	m	yom	yo;m	3
9901	孅	xc	q	xcq	xc;q	1
9901	孖	zn	s	zns	zn;s	19
9901	宬	vi	a	via	vi;a	6
9901	尨	ms	q	msq	ms;q	11
9901	尪	ws	c	wsc	ws;c	7
9901	屃	xn	pf	xnpf	xn;pf	4
9901	屄	bn	m	bnm	bn;m	20
9901	屌	dr	c	drc	dr;c	1303
9901	屮	ca	v	cav	ca;v	106
9901	屼	wj	g	wjg	wj;g	2
9901	屾	uz	n	uzn	uz;n	3
9901	岨	jj	q	jjq	jj;q	2
9901	岨	qj	q	qjq	qj;q	2
9901	峛	lv	s	lvs	lv;s	1
9901	峣	ya	h	yah	ya;h	47
9901	峧	jr	e	jre	jr;e	1
9901	崀	ls	c	lsc	ls;c	12
9901	崁	ko	j	koj	ko;j	3
9901	崄	xc	i	xci	xc;i	3
9901	崌	jj	n	jjn	jj;n	3
9901	崒	zj	r	zjr	zj;r	4
9901	崚	li	m	lim	li;m	9
9901	崟	ym	k	ymk	ym;k	5
9901	崶	fi	g	fig	fi;g	5
9901	崿	ee	c	eec	ee;c	7
9901	嵁	ko	e	koe	ko;e	3
9901	嵎	yj	bw	yjbw	yj;bw	2
9901	嵚	qm	y	qmy	qm;y	4
9901	嵲	nv	s	nvs	nv;s	2
9901	嶓	bu	o	buo	bu;o	13
9901	嶦	uo	a	uoa	uo;a	1
9901	嶲	xn	h	xnh	xn;h	15
9901	巇	xn	kb	xnkb	xn;kb	1
9901	巉	vo	v	vov	vo;v	7
9901	帨	uk	m	ukm	uk;m	6
9901	幖	br	f	brf	br;f	15
9901	幪	mi	r	mir	mi;r	1
9901	庼	ql	x	qlx	ql;x	2
9901	廆	wp	s	wps	wp;s	1
9901	廋	st	z	stz	st;z	46
9901	廙	yn	yw	ynyw	yn;yw	2
9901	弇	yo	y	yoy	yo;y	38
9901	弢	ta	y	tay	ta;y	125
9901	弨	va	s	vas	va;s	1
9901	弶	jg	k	jgk	jg;k	2
9901	弸	pi	m	pim	pi;m	3
9901	彧	yj	i	yji	yj;i	158
9901	彳	vn	w	vnw	vn;w	65
9901	忞	mm	k	mmk	mm;k	3
9901	忳	td	u	tdu	td;u	1
9901	忺	xc	o	xco	xc;o	1
9901	悈	jv	y	jvy	jv;y	1
9901	悢	lg	y	lgy	lg;y	1
9901	悰	cq	l	cql	cq;l	20
9901	惇	dd	w	ddw	dd;w	478
9901	惎	jn	xs	jnxs	jn;xs	4
9901	惔	to	e	toe	to;e	12
