# Simplified Chinese character-reading weights extracted from Baishuang 8105.
# Columns: character<TAB>sit_initial_key<TAB>source_weight<TAB>pinyin
湄	m	21	mei
湎	m	2	mian
湣	m	16	min
溟	m	39	ming
满	m	7557	man
漠	m	22	mo
漫	m	800	man
漭	m	16	mang
濛	m	152	meng
灭	m	2453	mie
焖	m	931	men
煤	m	947	mei
牟	m	256	mou
牡	m	33	mu
牤	m	3	mang
牦	m	16	mao
牧	m	605	mu
牻	m	5	mang
犸	m	2	ma
猕	m	3	mi
猛	m	2762	meng
猫	m	11344	mao
獴	m	58	meng
玛	m	620	ma
玫	m	152	mei
珉	m	38	min
瑁	m	16	mao
瑂	m	2	mei
甍	m	13	meng
瘼	m	7	mo
皿	m	466	min
盟	m	190	meng
目	m	1267	mu
盲	m	663	mang
眄	m	30	mian
眇	m	42	miao
眉	m	693	mei
眊	m	3	mao
眠	m	372	mian
眯	m	82	mi
眸	m	70	mou
睦	m	45	mu
瞀	m	9	mao
瞄	m	692	miao
瞑	m	21	ming
瞒	m	293	man
瞢	m	8	meng
矛	m	382	mao
码	m	4566	ma
硭	m	0	mang
磨	m	2255	mo
礞	m	0	meng
祃	m	3	ma
祕	m	36	mi
祢	m	13	mi
秒	m	27696	miao
秘	m	152	mi
秣	m	11	mo
穆	m	837	mu
篾	m	6	mie
米	m	31043	mi
糜	m	91	mi
縻	m	4	mi
绵	m	130	mian
缅	m	198	mian
缈	m	25	miao
缗	m	116	min
缦	m	49	man
缪	m	251	mou
美	m	13710	mei
耄	m	29	mao
耱	m	1	mo
脉	m	491	mai
脒	m	11	mi
腼	m	1	mian
膜	m	2321	mo
艋	m	11	meng
艨	m	1	meng
芈	m	149	mi
芒	m	241	mang
芼	m	17	mao
苗	m	673	miao
苜	m	5	mu
苠	m	1	min
茂	m	209	mao
茅	m	274	mao
茆	m	15	mao
茉	m	79	mo
茗	m	549	ming
茫	m	34	mang
荬	m	0	mai
莓	m	113	mei
莫	m	2851	mo
莽	m	420	mang
萌	m	1694	meng
蒙	m	1601	meng
蓂	m	10	mi
蓦	m	9	mo
蔑	m	27	mie
蔓	m	63	man
藐	m	18	miao
藦	m	0	mo
蘑	m	17	mo
蘼	m	187	mi
虻	m	24	meng
蚂	m	257	ma
蛑	m	0	mou
蛮	m	7001	man
蜜	m	481	mi
蜢	m	0	meng
蝥	m	2	mao
螟	m	4	ming
螨	m	385	man
蟆	m	14	ma
蟊	m	2	mao
蟒	m	123	mang
蠓	m	16	meng
袂	m	15	mei
袤	m	14	mao
觅	m	282	mi
谋	m	617	mou
谜	m	429	mi
谟	m	88	mo
谧	m	12	mi
谩	m	43	man
谬	m	162	miu
貊	m	35	mo
貌	m	236	mao
貘	m	42	mo
贸	m	41	mao
迈	m	980	mai
迷	m	2975	mi
邈	m	21	miao
邙	m	22	mang
郿	m	65	mei
鄚	m	3	mao
酩	m	5	ming
酶	m	1686	mei
醚	m	76	mi
醾	m	9	mi
鍪	m	3	mou
钔	m	12	men
钼	m	281	mu
铆	m	29	mao
铭	m	246	ming
锚	m	532	mao
锰	m	587	meng
镁	m	839	mei
镅	m	71	mei
镆	m	31	mo
镘	m	3	man
门	m	14158	men
闵	m	119	min
闷	m	799	men
闽	m	250	min
陌	m	147	mo
霉	m	935	mei
霾	m	199	mai
靡	m	101	mi
面	m	13619	mian
靺	m	0	mo
鞔	m	2	man
颟	m	1	man
馍	m	340	mo
馒	m	43	man
马	m	9043	ma
骂	m	11680	ma
髦	m	53	mao
鬘	m	42	man
魅	m	242	mei
魔	m	2547	mo
鳗	m	64	man
鳘	m	17	min
鸣	m	710	ming
鹋	m	1	miao
鹛	m	8	mei
鹲	m	0	meng
麋	m	29	mi
麦	m	1200	mai
麻	m	1133	ma
麽	m	1026	mo
默	m	455	mo
黾	m	7	min
鿏	m	0	mai
𧿹	m	0	mu
𩾃	m	0	mian
𫑡	m	0	meng
𫞩	m	0	men
𬙊	m	0	mo
𬜬	m	0	man
𬭁	m	0	mu
乃	n	4159	nai
乜	n	4	nie
乸	n	4	na
伲	n	38	ni
佞	n	12	ning
你	n	492791	ni
佴	n	0	nai
侬	n	328	nong
倪	n	200	ni
傉	n	16	nu
傩	n	128	nuo
内	n	46062	nei
农	n	770	nong
凝	n	301	ning
努	n	291	nu
匿	n	244	ni
南	n	3336	nan
呐	n	3323	na
呢	n	262461	ne
呶	n	22	nao
咛	n	4	ning
哝	n	18	nong
哪	n	5559	na
啮	n	18	nie
喃	n	82	nan
喏	n	443	nuo
嗫	n	5	nie
囊	n	280	nang
囔	n	1	nang
囡	n	22	nan
坭	n	2	ni
垴	n	5	nao
埝	n	8	nian
奈	n	478	nai
女	n	9990	nv
奴	n	271	nu
奶	n	2509	nai
妞	n	456	niu
妮	n	469	ni
娘	n	1700	niang
娜	n	1224	na
婻	n	1	nan
嫩	n	1238	nen
嬢	n	52	niang
孥	n	13	nu
孬	n	84	nao
孽	n	200	nie
宁	n	1192	ning
尼	n	1418	ni
尿	n	1689	niao
峱	n	0	nao
嵲	n	2	nie
年	n	561011	nian
廿	n	56	nian
弄	n	5326	nong
弩	n	757	nu
念	n	4190	nian
忸	n	2	niu
怒	n	1487	nu
怩	n	1	ni
恁	n	162	nen
恧	n	3	nv
恼	n	137	nao
您	n	28473	nin
懦	n	25	nuo
扭	n	696	niu
拈	n	65	nian
拗	n	56	niu
拟	n	1346	ni
拧	n	1412	ning
拿	n	48137	na
挠	n	738	nao
挪	n	843	nuo
捏	n	3229	nie
捺	n	197	na
捻	n	263	nian
搦	n	23	nuo
撵	n	338	nian
攮	n	32	nang
旎	n	9	ni
昵	n	38	ni
暖	n	2084	nuan
曩	n	34	nang
杻	n	4	niu
柠	n	26	ning
柰	n	35	nai
楠	n	166	nan
氖	n	176	nai
泞	n	8	ning
泥	n	1274	ni
浓	n	1458	nong
涅	n	427	nie
淖	n	72	nao
溺	n	111	ni
牛	n	9091	niu
狃	n	16	niu
狞	n	7	ning
猊	n	11	ni
猱	n	18	nao
瑙	n	88	nao
甯	n	45	ning
男	n	9533	nan
疟	n	33	nve
睨	n	47	ni
砮	n	5	nu
硇	n	0	nao
碾	n	356	nian
秾	n	41	nong
笯	n	1	nu
粘	n	6	nian
糯	n	454	nuo
糵	n	0	nie
纳	n	1433	na
纽	n	208	niu
耏	n	2	nai
耐	n	957	nai
耨	n	28	nou
聂	n	331	nie
聍	n	3	ning
肭	n	0	na
胬	n	1	nu
能	n	231337	neng
脑	n	2545	nao
脓	n	187	nong
脲	n	31	niao
腩	n	64	nan
腻	n	946	ni
臑	n	6	nao
臬	n	18	nie
艿	n	7	nai
苧	n	17	ning
茑	n	61	niao
菍	n	1	nie
萘	n	45	nai
萳	n	0	nan
蔫	n	109	nian
薿	n	0	ni
蘖	n	5	nie
虐	n	1820	nve
蛲	n	0	nao
蝻	n	3	nan
衄	n	9	nv
衲	n	9	na
袅	n	16	niao
讷	n	29	ne
诺	n	1512	nuo
赧	n	4	nan
蹑	n	24	nie
辇	n	136	nian
迺	n	25	nai
逆	n	1403	ni
那	n	188654	na
酿	n	505	niang
钕	n	83	nv
钠	n	1164	na
钮	n	216	niu
铌	n	102	ni
铙	n	31	nao
锘	n	11	nuo
镊	n	140	nie
镍	n	1661	nie
镎	n	29	na
闹	n	2505	nao
陧	n	0	nie
难	n	13047	nan
霓	n	54	ni
颞	n	38	nie
馁	n	15	nei
馕	n	248	nang
驽	n	59	nu
鲇	n	29	nian
鲵	n	12	ni
鲶	n	88	nian
鸟	n	4810	niao
麑	n	8	ni
黏	n	424	nian
鼐	n	4	nai
齉	n	3	nang
𦰡	n	0	na
𨺙	n	0	ni
𫐐	n	0	ni
𫔶	n	0	nie
𫠜	n	0	ni
𬪩	n	0	nong
偶	o	502	ou
区	o	78	ou
呕	o	445	ou
哦	o	52861	o
喔	o	10	o
噢	o	4092	o
怄	o	15	ou
欧	o	3445	ou
殴	o	57	ou
沤	o	79	ou
瓯	o	16	ou
耦	o	56	ou
藕	o	691	ou
讴	o	19	ou
鸥	o	84	ou
𠙶	o	0	ou
𬉼	o	0	ou
㛹	p	0	pian
䥽	p	0	po
䴙	p	0	pi
丕	p	197	pi
乒	p	43	ping
乓	p	36	pang
仆	p	186	pu
仳	p	1	pi
伾	p	13	pi
佩	p	371	pei
便	p	48	pian
俜	p	5	ping
俳	p	17	pai
偏	p	13771	pian
僻	p	42	pi
冯	p	3	ping
凭	p	4255	ping
判	p	1664	pan
刨	p	1052	pao
剖	p	193	pou
剽	p	41	piao
劈	p	1072	pi
匍	p	6	pu
匏	p	38	pao
匹	p	903	pi
叛	p	156	pan
叵	p	5	po
否	p	1	pi
呸	p	1121	pei
咆	p	16	pao
品	p	3119	pin
哌	p	4	pai
啤	p	999	pi
啪	p	1231	pa
喷	p	10376	pen
嘌	p	2	piao
嘭	p	236	peng
噗	p	571	pu
噼	p	30	pi
嚭	p	49	pi
圃	p	43	pu
圮	p	21	pi
坡	p	887	po
坪	p	214	ping
坯	p	47	pi
埔	p	55	pu
埤	p	4	pi
培	p	192	pei
堋	p	3	peng
堡	p	11	pu
墣	p	1	pu
姘	p	6	pin
娉	p	20	ping
婆	p	219	po
媲	p	10	pi
嫔	p	62	pin
嫖	p	513	piao
屁	p	1603	pi
屏	p	2270	ping
帔	p	7	pei
帕	p	768	pa
帡	p	0	ping
平	p	5845	ping
庖	p	20	pao
庞	p	415	pang
弸	p	3	peng
彭	p	763	peng
彷	p	62	pang
徘	p	5	pai
怕	p	13609	pa
怦	p	2	peng
扁	p	2	pian
扑	p	1370	pu
扒	p	413	pa
批	p	1490	pi
抔	p	6	pou
抛	p	1708	pao
抨	p	6	peng
披	p	446	pi
拍	p	22553	pai
拼	p	4994	pin
捧	p	2952	peng
掊	p	10	pou
排	p	4771	pai
搒	p	2	peng
撇	p	682	pie
攀	p	243	pan
旁	p	2767	pang
旆	p	26	pei
普	p	1221	pu
曝	p	25	pu
朋	p	350	peng
朴	p	369	pu
杷	p	4	pa
枇	p	2	pi
枰	p	72	ping
桲	p	2	po
棚	p	398	peng
椑	p	2	pi
椪	p	5	peng
楩	p	3	pian
槃	p	31	pan
殍	p	3	piao
毗	p	75	pi
氆	p	0	pu
氕	p	53	pie
沛	p	85	pei
泊	p	36	po
泙	p	2	ping
泡	p	3207	pao
泮	p	25	pan
泼	p	715	po
洴	p	2	ping
派	p	12691	pai
浦	p	125	pu
涄	p	1	ping
淜	p	3	peng
淠	p	4	pi
湃	p	36	pai
湓	p	18	pen
溥	p	26	pu
滂	p	42	pang
漂	p	632	piao
潖	p	1	pa
潘	p	989	pan
潽	p	3	pu
澎	p	14	peng
澼	p	2	pi
濮	p	120	pu
瀑	p	58	pu
炮	p	2530	pao
烹	p	308	peng
爬	p	3816	pa
爿	p	95	pan
片	p	8458	pian
牌	p	6776	pai
牝	p	22	pin
犏	p	0	pian
狉	p	3	pi
狍	p	12	pao
玭	p	0	pin
玶	p	1	ping
珀	p	107	po
珮	p	100	pei
琵	p	19	pi
琶	p	15	pa
璞	p	194	pu
瓢	p	230	piao
瓶	p	3369	ping
甓	p	6	pi
畔	p	280	pan
番	p	2	pan
疱	p	9	pao
疲	p	167	pi
痞	p	54	pi
癖	p	301	pi
皤	p	13	po
皮	p	6329	pi
盆	p	1374	pen
盘	p	6783	pan
盼	p	314	pan
睥	p	5	pi
瞟	p	266	piao
瞥	p	241	pie
砒	p	2	pi
砰	p	635	peng
破	p	7593	po
硼	p	334	peng
碰	p	2024	peng
磅	p	51	pang
磐	p	53	pan
磻	p	2	pan
票	p	6069	piao
穙	p	0	pu
笸	p	1	po
筢	p	0	pa
篇	p	19053	pian
篷	p	36	peng
簰	p	0	pai
粕	p	23	po
繁	p	1	po
纰	p	2	pi
缥	p	32	piao
罴	p	42	pi
翩	p	9	pian
耙	p	65	pa
耪	p	5	pang
聘	p	205	pin
胖	p	3302	pang
胚	p	372	pei
胼	p	1	pian
脬	p	1	pao
脯	p	2	pu
脾	p	896	pi
膀	p	1	pang
膨	p	126	peng
舥	p	4	pa
芃	p	8	peng
苉	p	0	pi
苤	p	1	pie
苹	p	22	ping
荓	p	0	ping
莆	p	85	pu
菩	p	11	pu
萍	p	122	ping
葡	p	271	pu
葩	p	42	pa
蒎	p	0	pai
蒱	p	4	pu
蒲	p	254	pu
蓬	p	200	peng
蔈	p	1	piao
薸	p	2	piao
蚍	p	2	pi
蚲	p	0	ping
蜱	p	13	pi
螃	p	7	pang
螵	p	1	piao
蟛	p	2	peng
蟠	p	18	pan
衃	p	0	pei
袍	p	181	pao
袢	p	29	pan
裒	p	14	pou
裨	p	11	pi
裴	p	353	pei
襻	p	8	pan
譬	p	37	pi
评	p	1735	ping
谝	p	13	pian
谱	p	2207	pu
貔	p	24	pi
贫	p	248	pin
赔	p	4966	pei
趴	p	1227	pa
跑	p	22328	pao
蹁	p	0	pian
蹒	p	1	pan
蹼	p	46	pu
辔	p	29	pei
辟	p	279	pi
迫	p	155	po
逄	p	12	pang
邳	p	16	pi
郫	p	13	pi
鄱	p	14	po
配	p	6905	pei
酦	p	3	po
酺	p	6	pu
醅	p	118	pei
钋	p	98	po
钷	p	42	po
铍	p	260	pi
铺	p	1881	pu
锫	p	21	pei
镤	p	24	pu
镨	p	22	pu
陂	p	18	pi
陪	p	2829	pei
陴	p	7	pi
雱	p	3	pang
霈	p	4	pei
霹	p	10	pi
颇	p	1089	po
频	p	311	pin
颦	p	25	pin
飘	p	1779	piao
骈	p	108	pian
骗	p	4615	pian
骠	p	8	piao
魄	p	100	po
鲆	p	7	ping
鲏	p	0	pi
鳑	p	1	pang
鹏	p	342	peng
鼙	p	8	pi
𡎚	p	0	pian
𬞟	p	0	pin
𬭯	p	0	pie
𬳵	p	0	pi
㭕	q	0	qu
䓖	q	0	qiong
䓛	q	0	qu
䓫	q	0	qi
七	q	6139	qi
且	q	73914	qie
丘	q	305	qiu
乔	q	1207	qiao
乞	q	199	qi
乾	q	300	qian
亓	q	18	qi
亟	q	4	qi
亲	q	3970	qin
仇	q	24	qiu
仟	q	38	qian
企	q	351	qi
伣	q	0	qian
伽	q	21	qie
佥	q	13	qian
佺	q	24	quan
侨	q	48	qiao
侵	q	154	qin
俅	q	6	qiu
俏	q	137	qiao
俟	q	3	qi
倩	q	61	qian
倾	q	511	qing
全	q	29367	quan
其	q	142250	qi
凄	q	36	qi
切	q	4742	qie
券	q	2260	quan
前	q	83438	qian
劁	q	8	qiao
劝	q	3848	quan
劬	q	15	qu
勍	q	5	qing
勤	q	850	qin
区	q	14937	qu
千	q	3561	qian
卡	q	243	qia
却	q	113483	que
卻	q	595	que
卿	q	639	qing
去	q	334183	qu
取	q	7659	qu
吣	q	0	qin
启	q	403	qi
呛	q	560	qiang
嗪	q	17	qin
嘁	q	45	qi
噙	q	58	qin
器	q	3037	qi
囚	q	95	qiu
囷	q	22	qun
圈	q	9788	quan
圊	q	5	qing
圲	q	0	qian
圻	q	6	qi
坥	q	1	qu
埆	q	1	que
埼	q	12	qi
堑	q	34	qian
墘	q	1	qian
墙	q	4200	qiang
壳	q	151	qiao
奇	q	1405	qi
契	q	270	qi
妻	q	552	qi
妾	q	762	qie
娶	q	1682	qu
婍	q	2	qi
婘	q	0	quan
嫱	q	2	qiang
寝	q	487	qin
屈	q	559	qu
屺	q	15	qi
岂	q	452	qi
岍	q	3	qian
岐	q	63	qi
岖	q	0	qu
岨	q	2	qu
峤	q	10	qiao
峭	q	5	qiao
崎	q	57	qi
嵌	q	264	qian
嵚	q	4	qin
巧	q	573	qiao
巯	q	0	qiu
庆	q	227	qing
庼	q	2	qing
弃	q	1381	qi
强	q	23682	qiang
怯	q	189	qie
恰	q	780	qia
悄	q	24	qiao
悛	q	4	quan
悫	q	5	que
悭	q	5	qian
情	q	2592	qing
惬	q	16	qie
愀	q	0	qiao
愆	q	18	qian
愭	q	4	qi
慊	q	5	qian
慬	q	7	qin
憔	q	0	qiao
憩	q	15	qi
戌	q	5	qu
戕	q	17	qiang
戗	q	31	qiang
戚	q	149	qi
扦	q	7	qian
抢	q	8317	qiang
拤	q	5	qia
拳	q	2024	quan
挈	q	39	qie
掐	q	1489	qia
掮	q	1	qian
揿	q	15	qin
搴	q	35	qian
撬	q	329	qiao
擎	q	62	qing
擒	q	498	qin
敲	q	3156	qiao
旗	q	944	qi
晴	q	561	qing
曲	q	3819	qu
朐	q	15	qu
期	q	11788	qi
权	q	3894	quan
杄	q	4	qian
杞	q	51	qi
枪	q	5861	qiang
柒	q	109	qi
栖	q	148	qi
桤	q	3	qi
桥	q	2238	qiao
梣	q	10	qin
棋	q	1870	qi
棨	q	9	qi
棬	q	1	quan
椠	q	14	qian
楸	q	138	qiu
榷	q	63	que
槭	q	34	qi
樯	q	10	qiang
樵	q	134	qiao
橇	q	11	qiao
檎	q	1	qin
檠	q	7	qing
欠	q	2223	qian
欹	q	39	qi
欺	q	363	qi
歉	q	79	qian
歧	q	21	qi
氍	q	3	qu
气	q	6199	qi
氢	q	1876	qing
氰	q	40	qing
求	q	8046	qiu
汔	q	7	qi
汧	q	24	qian
汽	q	106	qi
沁	q	189	qin
沏	q	86	qi
泅	q	7	qiu
泉	q	747	quan
泣	q	250	qi
洓	q	1	qi
洽	q	45	qia
浅	q	2361	qian
淇	q	244	qi
清	q	4069	qing
渠	q	227	qu
湫	q	53	qiu
溱	q	21	qin
漆	q	1198	qi
潜	q	417	qian
灈	q	1	qu
炁	q	137	qi
炔	q	31	que
炝	q	97	qiang
焌	q	4	qu
牵	q	538	qian
犍	q	8	qian
犬	q	1409	quan
犰	q	0	qiu
玘	q	13	qi
玱	q	8	qiang
球	q	20583	qiu
琦	q	242	qi
琪	q	169	qi
琴	q	6407	qin
琼	q	276	qiong
瑔	q	1	quan
璆	q	26	qiu
璩	q	7	qu
畎	q	5	quan
畦	q	25	qi
痊	q	14	quan
瘸	q	124	que
癯	q	6	qu
瞧	q	656	qiao
瞿	q	274	qu
砌	q	433	qi
硗	q	0	qiao
硚	q	3	qiao
确	q	850	que
碃	q	2	qing
碏	q	5	que
碛	q	31	qi
碶	q	0	qi
磏	q	2	qian
磜	q	5	qi
磬	q	90	qing
磲	q	0	qu
祁	q	153	qi
祇	q	155	qi
祈	q	79	qi
祛	q	143	qu
祺	q	77	qi
禽	q	142	qin
秋	q	1401	qiu
秦	q	3935	qin
稽	q	1	qi
穷	q	5024	qiong
穹	q	22	qiong
窃	q	229	qie
窍	q	72	qiao
竘	q	0	qu
筇	q	5	qiong
筌	q	6	quan
签	q	3525	qian
箐	q	44	qing
箧	q	52	qie
糗	q	162	qiu
綦	q	25	qi
綮	q	9	qing
纤	q	1	qian
绮	q	468	qi
绻	q	11	quan
缉	q	1	qi
缱	q	7	qian
缲	q	5	qiao
缺	q	3990	que
罄	q	37	qing
羌	q	381	qiang
羟	q	46	qiang
群	q	13045	qun
翘	q	975	qiao
耆	q	17	qi
肷	q	0	qian
胠	q	17	qu
脐	q	79	qi
腔	q	786	qiang
芊	q	65	qian
芑	q	10	qi
芡	q	100	qian
芩	q	18	qin
芪	q	9	qi
芹	q	42	qin
苘	q	0	qing
苣	q	10	qu
茄	q	70	qie
茕	q	10	qiong
茜	q	174	qian
荃	q	32	quan
荞	q	17	qiao
荠	q	2	qi
荨	q	13	qian
萁	q	48	qi
萋	q	5	qi
萩	q	14	qiu
葜	q	0	qia
葺	q	9	qi
蒨	q	3	qian
蔃	q	0	qiang
蔷	q	119	qiang
蕖	q	22	qu
蕲	q	54	qi
蘧	q	20	qu
虔	q	59	qian
虬	q	33	qiu
蚯	q	1	qiu
蛆	q	440	qu
蛐	q	0	qu
蛩	q	48	qiong
蛴	q	4	qi
蜞	q	4	qi
蜣	q	4	qiang
蜷	q	56	quan
蜻	q	14	qing
蝤	q	1	qiu
螓	q	2	qin
蠼	q	3	qu
衢	q	17	qu
衾	q	88	qin
袪	q	19	qu
袷	q	12	qia
裘	q	253	qiu
裙	q	468	qun
褰	q	8	qian
襁	q	1	qiang
覃	q	13	qin
觑	q	38	qu
訄	q	1	qiu
讫	q	84	qi
诎	q	29	qu
诠	q	31	quan
诮	q	12	qiao
请	q	38990	qing
谦	q	263	qian
谯	q	64	qiao
谴	q	26	qian
赇	q	3	qiu
起	q	24083	qi
趄	q	2	qie
趋	q	193	qu
趣	q	443	qu
跂	q	10	qi
跄	q	0	qiang
跷	q	23	qiao
蹊	q	9	qi
躯	q	49	qu
轻	q	5915	qing
辁	q	3	quan
迁	q	494	qian
迄	q	67	qi
逑	q	63	qiu
逡	q	4	qun
遒	q	13	qiu
遣	q	630	qian
邛	q	25	qiong
邱	q	817	qiu
郄	q	8	qie
郪	q	1	qi
酋	q	27	qiu
醛	q	307	quan
銎	q	6	qiong
钎	q	5	qian
钤	q	111	qian
钦	q	256	qin
钱	q	62275	qian
钳	q	194	qian
铅	q	1201	qian
铨	q	21	quan
锓	q	2	qin
锖	q	11	qiang
锜	q	35	qi
锲	q	20	qie
锵	q	29	qiang
锹	q	57	qiao
镪	q	7	qiang
阒	q	11	qu
阕	q	22	que
阙	q	310	que
阡	q	16	qian
雀	q	180	que
青	q	1913	qing
靬	q	18	qian
鞒	q	2	qiao
鞘	q	171	qiao
鞧	q	0	qiu
顷	q	83	qing
颀	q	9	qi
颧	q	43	quan
驱	q	275	qu
骎	q	32	qin
骐	q	8	qi
骑	q	2923	qi
骞	q	41	qian
髂	q	64	qia
鬈	q	18	quan
鲭	q	12	qing
鲯	q	0	qi
鳅	q	8	qiu
鳈	q	0	quan
鳍	q	150	qi
鸲	q	4	qu
鹊	q	64	que
鹐	q	4	qian
鹙	q	1	qiu
麇	q	10	qun
麒	q	136	qi
麹	q	24	qu
黔	q	164	qian
黢	q	2	qu
黥	q	101	qing
鼩	q	40	qu
鼽	q	3	qiu
齐	q	2640	qi
龋	q	254	qu
龟	q	2	qiu
𨙸	q	0	qi
𨟠	q	0	quan
𨱇	q	0	qiu
𪨰	q	0	qu
𫭟	q	0	qu
𬒈	q	0	que
𬘬	q	0	qian
𬨂	q	0	qi
䎃	r	0	ran
乳	r	533	ru
人	r	453337	ren
仁	r	1055	ren
仍	r	9239	reng
仞	r	9	ren
任	r	3573	ren
偌	r	12	ruo
儒	r	357	ru
儴	r	1	rang
入	r	7331	ru
冉	r	118	ran
冗	r	100	rong
刃	r	733	ren
嚅	r	1	ru
嚷	r	103	rang
堧	r	3	ruan
壤	r	30	rang
壬	r	325	ren
如	r	84996	ru
妊	r	12	ren
娆	r	18	rao
婼	r	4	ruo
媆	r	0	ruan
嬬	r	3	ru
孺	r	23	ru
容	r	596	rong
嵘	r	11	rong
弱	r	6727	ruo
忍	r	1277	ren
惹	r	1781	re
戎	r	240	rong
扔	r	5417	reng
扰	r	165	rao
挼	r	19	rua
揉	r	1851	rou
攘	r	51	rang
日	r	100724	ri
枘	r	4	rui
染	r	440	ran
柔	r	515	rou
桡	r	135	rao
榕	r	43	rong
汝	r	775	ru
汭	r	22	rui
洳	r	11	ru
润	r	1080	run
溶	r	278	rong
溽	r	8	ru
濡	r	137	ru
瀼	r	7	rang
热	r	7255	re
然	r	2983	ran
熔	r	108	rong
燃	r	654	ran
爇	r	10	ruo
狨	r	8	rong
瑞	r	820	rui
瑢	r	5	rong
瓀	r	0	ruan
瓤	r	62	rang
睿	r	609	rui
禳	r	32	rang
稔	r	54	ren
穰	r	147	rang
箬	r	21	ruo
糅	r	14	rou
纫	r	8	ren
纴	r	4	ren
绒	r	164	rong
绕	r	2976	rao
缛	r	5	ru
肉	r	12032	rou
芮	r	87	rui
苒	r	6	ran
若	r	16573	ruo
茸	r	98	rong
茹	r	51	ru
荏	r	1	ren
荛	r	1	rao
荣	r	349	rong
葚	r	2	ren
蒻	r	9	ruo
蓉	r	182	rong
蓐	r	29	ru
蕊	r	64	rui
蕤	r	6	rui
薷	r	0	ru
蘘	r	0	rang
蚋	r	17	rui
蚺	r	14	ran
蝾	r	1	rong
融	r	935	rong
蠕	r	10	ru
衽	r	11	ren
褥	r	32	ru
襦	r	31	ru
认	r	2034	ren
让	r	171499	rang
讱	r	4	ren
蹂	r	6	rou
轫	r	5	ren
软	r	3650	ruan
辱	r	276	ru
鄀	r	7	ruo
铷	r	101	ru
锐	r	305	rui
镕	r	31	rong
闰	r	774	run
阮	r	593	ruan
鞣	r	23	rou
韧	r	162	ren
颥	r	0	ru
饪	r	65	ren
饶	r	485	rao
驲	r	1	ri
髯	r	56	ran
𫐓	r	0	rou
㟃	s	0	si
㧐	s	0	song
三	s	43160	san
丝	s	1523	si
丧	s	940	sang
仨	s	1356	sa
伞	s	1266	san
伺	s	22	si
似	s	2035	si
俗	s	816	su
俟	s	166	si
傃	s	3	su
僧	s	525	seng
僳	s	0	su
兕	s	38	si
凇	s	11	song
凘	s	2	si
卅	s	34	sa
厮	s	59	si
叁	s	225	san
叟	s	118	sou
司	s	931	si
咝	s	23	si
唆	s	28	suo
唢	s	1	suo
啬	s	17	se
嗉	s	3	su
嗍	s	1	suo
嗓	s	972	sang
嗖	s	137	sou
嗣	s	262	si
嗦	s	496	suo
嗽	s	11	sou
嗾	s	6	sou
嘶	s	246	si
噻	s	125	sai
四	s	22625	si
埽	s	7	sao
塑	s	102	su
塞	s	2971	sai
夙	s	27	su
姒	s	181	si
娀	s	26	song
娑	s	58	suo
嫂	s	112	sao
孙	s	2392	sun
宋	s	5371	song
宿	s	307	su
寺	s	1407	si
尿	s	80	sui
岁	s	68830	sui
崧	s	68	song
嵩	s	69	song
巳	s	282	si
廋	s	46	sou
忪	s	0	song
怂	s	1873	song
思	s	1366	si
悚	s	10	song
愫	s	30	su
所	s	72425	suo
扫	s	2284	sao
挲	s	1	sa
损	s	581	sun
搔	s	87	sao
搜	s	7671	sou
搡	s	17	sang
撒	s	2166	sa
撕	s	3009	si
擞	s	4	sou
散	s	1746	san
斯	s	3943	si
旞	s	2	sui
松	s	1594	song
桑	s	1029	sang
桫	s	0	suo
梭	s	147	suo
森	s	1134	sen
楒	s	0	si
榫	s	457	sun
死	s	19616	si
毵	s	1	san
汜	s	22	si
泗	s	102	si
洒	s	448	sa
涑	s	10	su
涘	s	10	si
涩	s	670	se
淞	s	35	song
溞	s	2	sao
溯	s	145	su
溲	s	21	sou
溹	s	3	suo
潵	s	10	sa
澌	s	7	si
濉	s	3	sui
燧	s	48	sui
狲	s	7	sun
狻	s	6	suan
琐	s	16	suo
瑟	s	486	se
璱	s	1	se
璲	s	1	sui
甦	s	21	su
瘙	s	2	sao
眭	s	4	sui
睃	s	3	suo
睢	s	41	sui
瞍	s	17	sou
碎	s	1722	sui
磉	s	0	sang
祀	s	209	si
祟	s	33	sui
私	s	1364	si
稣	s	30	su
穑	s	5	se
穗	s	136	sui
穟	s	1	sui
窣	s	7	su
竦	s	45	song
笋	s	313	sun
笥	s	33	si
算	s	22186	suan
簌	s	4	su
粟	s	224	su
糁	s	9	san
素	s	1112	su
索	s	1104	suo
绥	s	43	sui
缌	s	9	si
缩	s	591	suo
缫	s	4	sao
羧	s	10	suo
耜	s	8	si
耸	s	82	song
肃	s	91	su
肆	s	242	si
脎	s	0	sa
腮	s	190	sai
臊	s	86	sao
艘	s	1386	sou
色	s	3848	se
苏	s	2904	su
荪	s	10	sun
荽	s	16	sui
莎	s	1	suo
菘	s	112	song
萨	s	863	sa
葰	s	1	suo
蒐	s	10	sou
蒜	s	1027	suan
蓑	s	53	suo
蔌	s	4	su
薮	s	33	sou
虒	s	4	si
虽	s	5961	sui
蛳	s	4	si
螋	s	4	sou
襚	s	0	sui
觫	s	0	su
讼	s	21	song
诉	s	545	su
诵	s	143	song
谇	s	9	sui
谡	s	31	su
赛	s	2400	sai
蹜	s	2	su
送	s	13081	song
速	s	1286	su
遂	s	4195	sui
邃	s	4	sui
